PID,CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,KA_name,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue ,AvgFIXRevenue,TotalRevenue,ARPU,CHURN
160012150,Bronze,SOHO,4199,Jenia Gogova,8,1,,9,149.67,0,149.67,18.71,No
115572809,Silver,SOHO,4000,Tatiana Trifonova,4,,,4,149.67,0,149.67,37.42,No
115933063,Silver,SOHO,4004,Ginka Vachkova,4,1,,5,149.67,0,149.67,37.42,No
200960290,Silver,VSE,4160,Jenia Gogova,9,,,9,149.67,0,149.67,16.63,No
121426812,Silver,SOHO,4231,Tatiana Trifonova,7,3,,10,149.83,0,149.83,21.4,No
200718465,Bronze,SOHO,4500,Ginka Vachkova,14,,,14,150,0,150,10.71,No
6505184466SMB,Silver,SOHO,4180,Jenia Gogova,12,,,12,150.17,0,150.17,12.51,No
115815645,Silver,Other,4260,Tatiana Trifonova,5,,,5,150.5,0,150.5,30.1,No
120617106,Silver,SOHO,4800,Ginka Vachkova,2,8,,10,150.83,0,150.83,75.42,No
200761406,Silver,SOHO,4270,Jenia Gogova,5,1,,6,150.83,0,150.83,30.17,No
825255536,Silver,SOHO,4023,Tatiana Trifonova,4,,,4,151,0,151,37.75,No
115797161,Silver,SOHO,4000,Ginka Vachkova,3,,,3,151.17,0,151.17,50.39,No
201486888,Silver,VSE,4003,Jenia Gogova,4,,,4,151.17,0,151.17,37.79,No
115795192,Gold,SOHO,4023,Tatiana Trifonova,8,,,8,151.67,0,151.67,18.96,No
115833579,Gold,SOHO,4000,Ginka Vachkova,5,1,,6,151.67,0,151.67,30.33,No
160098338,Silver,SOHO,4230,Jenia Gogova,4,9,,13,151.67,0,151.67,37.92,No
5408044396SMB,Silver,SOHO,4197,Tatiana Trifonova,6,,,6,152,0,152,25.33,No
160025557,Silver,SOHO,4000,Ginka Vachkova,5,1,,6,152,0,152,30.4,No
200702546,Bronze,SOHO,4000,Jenia Gogova,2,1,,3,152.33,0,152.33,76.17,Yes
120561255,Platinum,VSE,4850,Tatiana Trifonova,6,60,,66,152.5,0,152.5,25.42,No
200728413,Silver,SOHO,4000,Ginka Vachkova,11,,,11,152.5,0,152.5,13.86,No
115784954,Silver,SOHO,4000,Jenia Gogova,6,,,6,152.5,0,152.5,25.42,No
115941576,Silver,VSE,4000,Tatiana Trifonova,14,1,,15,152.67,0,152.67,10.91,Yes
160000116,Bronze,SOHO,4000,Ginka Vachkova,5,,,5,153.17,0,153.17,30.63,No
115752045,Silver,SOHO,4000,Jenia Gogova,6,1,,7,153.33,0,153.33,25.56,No
825161970,Silver,SOHO,4225,Tatiana Trifonova,6,1,,7,153.5,0,153.5,25.58,No
201096564,Silver,SOHO,4109,Daniela Stefanova,2,,,2,153.5,0,153.5,76.75,No
160062623,Silver,SOHO,4000,Jenia Gogova,3,,,3,153.5,0,153.5,51.17,Yes
115943342,Bronze,SOHO,4000,Tatiana Trifonova,6,,,6,153.67,0,153.67,25.61,No
201735971,Bronze,SOHO,4000,Daniela Stefanova,3,,,3,153.67,0,153.67,51.22,No
160081353,Silver,VSE,4003,Jenia Gogova,4,,,4,154,0,154,38.5,No
160061514,Bronze,SOHO,4003,Tatiana Trifonova,16,,,16,154.17,0,154.17,9.64,No
115837442,Silver,SOHO,4002,Daniela Stefanova,10,,,10,154.33,0,154.33,15.43,No
201808937,Silver,SOHO,4150,Jenia Gogova,4,,,4,154.33,0,154.33,38.58,No
200003094,Silver,SOHO,4000,Tatiana Trifonova,10,1,1,12,154.5,0,154.5,15.45,No
7309184366SMB,Silver,VSE,4137,Daniela Stefanova,7,,,7,154.5,0,154.5,22.07,No
830186287,Bronze,SOHO,4870,Jenia Gogova,7,1,,8,154.5,0,154.5,22.07,No
201586205,Silver,SOHO,4000,Tatiana Trifonova,3,,,3,154.67,0,154.67,51.56,No
115857288,Silver,SOHO,4000,Daniela Stefanova,4,2,,6,154.83,0,154.83,38.71,No
115589865,Silver,SOHO,4000,Jenia Gogova,13,,,13,154.83,0,154.83,11.91,No
130136644,Gold,SOHO,4523,Tatiana Trifonova,5,,,5,154.83,0,154.83,30.97,No
201018003,Silver,SOHO,4000,Daniela Stefanova,9,1,,10,154.83,0,154.83,17.2,No
6011104380SMB,Bronze,SOHO,4202,Jenia Gogova,11,,,11,154.83,0,154.83,14.08,No
160053204,Gold,SOHO,4000,Tatiana Trifonova,1,,,1,155,0,155,155,No
201295299,Gold,SOHO,4300,Daniela Stefanova,5,1,,6,155.67,0,155.67,31.13,No
115821954,Gold,SOHO,4003,Jenia Gogova,6,,,6,156,0,156,26,No
115838868,Gold,SOHO,4000,Tatiana Trifonova,7,1,,8,156.5,0,156.5,22.36,No
115809539,Silver,SOHO,4002,Daniela Stefanova,7,1,,8,156.83,0,156.83,22.4,No
825083104,Silver,SOHO,4124,Jenia Gogova,8,,,8,156.83,0,156.83,19.6,No
115794215,Silver,SOHO,4000,Tatiana Trifonova,8,1,,9,157,0,157,19.63,No
200974226,Bronze,SOHO,4800,Daniela Stefanova,6,,,6,157.17,0,157.17,26.2,No
200083911,Silver,SOHO,4000,Tatiana Trifonova,14,2,,16,157.33,0,157.33,11.24,No
200837590,Silver,SOHO,4000,Daniela Stefanova,6,,,6,157.5,0,157.5,26.25,No
201671214,Silver,SOHO,4004,Jenia Gogova,4,,,4,157.5,0,157.5,39.38,No
115893238,Silver,SOHO,4023,Tatiana Trifonova,14,1,,15,157.5,0,157.5,11.25,No
115845033,Silver,VSE,4000,Daniela Stefanova,8,2,,10,157.67,0,157.67,19.71,No
201087768,Silver,VSE,4500,Jenia Gogova,4,2,,6,158.33,0,158.33,39.58,No
825330736,Silver,SOHO,4003,Tatiana Trifonova,6,,,6,158.33,0,158.33,26.39,No
200240392,Silver,SOHO,4230,Daniela Stefanova,11,1,,12,158.5,0,158.5,14.41,No
120028556,Silver,SOHO,4700,Jenia Gogova,6,,,6,158.67,0,158.67,26.45,Yes
115639834,Silver,SOHO,4230,Daniela Stefanova,7,7,,14,158.67,0,158.67,22.67,No
201710425,Silver,VSE,4003,Daniela Stefanova,5,,,5,159,0,159,31.8,No
830170468,Silver,SOHO,4700,Jenia Gogova,6,1,,7,159.17,0,159.17,26.53,No
200403108,Gold,SOHO,4000,Daniela Stefanova,10,,,10,159.17,0,159.17,15.92,No
202175089,Silver,SOHO,4023,Daniela Stefanova,9,,,9,159.5,0,159.5,17.72,No
115269566,Bronze,SOHO,4002,Jenia Gogova,4,1,,5,159.83,0,159.83,39.96,No
160051121,Bronze,SOHO,4210,Daniela Stefanova,7,1,,8,159.83,0,159.83,22.83,No
115030790,Silver,SOHO,4000,Daniela Stefanova,2,,,2,159.83,0,159.83,79.92,No
120002839,Bronze,SOHO,4241,Jenia Gogova,14,7,,21,160.17,0,160.17,11.44,No
115810840,Silver,SOHO,4000,Daniela Stefanova,4,1,,5,160.17,0,160.17,40.04,No
825277543,Silver,SOHO,4300,Daniela Stefanova,5,,,5,160.33,0,160.33,32.07,Yes
115889019,Silver,SOHO,4023,Jenia Gogova,15,,,15,160.5,0,160.5,10.7,No
115820980,Silver,SOHO,4000,Daniela Stefanova,7,,,7,160.67,0,160.67,22.95,No
160071704,Gold,SOHO,4000,Daniela Stefanova,12,,,12,160.83,0,160.83,13.4,No
115776021,Silver,SOHO,4002,Jenia Gogova,9,1,,10,161,0,161,17.89,No
115833636,Gold,SOHO,4172,Daniela Stefanova,7,4,,11,161.17,0,161.17,23.02,No
115669877,Silver,SOHO,4000,Daniela Stefanova,2,1,,3,161.33,0,161.33,80.67,No
115557675,Silver,SOHO,4220,Jenia Gogova,8,1,,9,161.33,0,161.33,20.17,No
115667488,Silver,SOHO,4004,Daniela Stefanova,6,2,,8,161.67,0,161.67,26.95,No
115871779,Silver,SOHO,4000,Daniela Stefanova,13,2,,15,161.83,0,161.83,12.45,No
115796903,Silver,SOHO,4000,Jenia Gogova,4,4,,8,162.17,0,162.17,40.54,No
115775841,Silver,SOHO,4002,Daniela Stefanova,8,1,,9,162.33,0,162.33,20.29,No
115773256,Bronze,SOHO,4000,Daniela Stefanova,4,,,4,162.5,0,162.5,40.63,No
825284534,Silver,SOHO,4000,Jenia Gogova,3,3,,6,162.5,0,162.5,54.17,No
201505025,Silver,SOHO,4230,Daniela Stefanova,7,,,7,162.67,0,162.67,23.24,No
201253371,Silver,VSE,4003,Daniela Stefanova,5,,,5,162.83,0,162.83,32.57,No
825401133,Bronze,SOHO,4004,Jenia Gogova,4,,,4,94.33,69,163.33,23.58,No
201786729,Silver,SOHO,4179,Daniela Stefanova,7,,,7,163.33,0,163.33,23.33,No
115943965,Gold,VSE,4000,Daniela Stefanova,1,9,,10,164,0,164,164,No
115869956,Silver,SOHO,4000,Jenia Gogova,4,,,4,164.17,0,164.17,41.04,No
201747270,Gold,SOHO,4000,Tatiana Trifonova,4,,,4,164.17,0,164.17,41.04,No
160060654,Silver,SOHO,4000,Daniela Stefanova,6,1,,7,164.33,0,164.33,27.39,No
115948873,Silver,SOHO,4230,Jenia Gogova,7,,,7,164.5,0,164.5,23.5,No
160030668,Gold,SOHO,4003,Tatiana Trifonova,7,,,7,164.5,0,164.5,23.5,No
200093005,Gold,SOHO,4000,Daniela Stefanova,8,18,,26,164.5,0,164.5,20.56,No
201335854,Bronze,SOHO,4147,Jenia Gogova,10,,,10,164.5,0,164.5,16.45,No
200542405,Silver,VSE,4000,Tatiana Trifonova,4,,,4,164.5,0,164.5,41.13,No
160072293,Silver,SOHO,4000,Daniela Stefanova,3,1,,4,164.67,0,164.67,54.89,No
200300829,Silver,VSE,4003,Jenia Gogova,7,,1,8,164.67,0,164.67,23.52,No
201290850,Gold,VSE,4230,Tatiana Trifonova,7,,,7,164.83,0,164.83,23.55,No
115867485,Silver,SOHO,4210,Daniela Stefanova,18,3,,21,164.83,0,164.83,9.16,No
115870606,Silver,SOHO,4000,Jenia Gogova,4,2,,6,165.17,0,165.17,41.29,No
115004176,Platinum,SOHO,4000,Tatiana Trifonova,7,2,,9,165.17,0,165.17,23.6,No
176117128,Silver,VSE,4700,Ginka Vachkova,4,,,4,165.17,0,165.17,41.29,No
201346548,Silver,VSE,4003,Jenia Gogova,5,4,,9,165.17,0,165.17,33.03,No
115810819,Silver,SOHO,4230,Tatiana Trifonova,9,,,9,165.17,0,165.17,18.35,No
160101510,Gold,SOHO,4000,Ginka Vachkova,8,6,,14,165.67,0,165.67,20.71,No
115799625,Silver,SOHO,4000,Jenia Gogova,5,,,5,165.83,0,165.83,33.17,No
115871697,Bronze,SOHO,4000,Tatiana Trifonova,3,,,3,56,110,166,18.67,No
115832139,Silver,SOHO,4000,Ginka Vachkova,6,1,,7,166.33,0,166.33,27.72,No
160059082,Silver,SOHO,4150,Jenia Gogova,3,,,3,166.5,0,166.5,55.5,No
40417457,Silver,SOHO,4000,Tatiana Trifonova,7,7,,14,167,0,167,23.86,No
115352834,Silver,SOHO,4006,Ginka Vachkova,6,1,,7,167.33,0,167.33,27.89,No
200061966,Bronze,SOHO,4800,Jenia Gogova,9,4,,13,167.67,0,167.67,18.63,No
112539106,Gold,SOHO,4500,Tatiana Trifonova,9,,,9,167.83,0,167.83,18.65,No
825270367,Gold,VSE,4027,Ginka Vachkova,7,12,,19,168.17,0,168.17,24.02,No
115946071,Silver,SOHO,4000,Jenia Gogova,8,6,,14,168.5,0,168.5,21.06,No
115847543,Silver,SOHO,4150,Tatiana Trifonova,7,,,7,168.67,0,168.67,24.1,No
120540948,Silver,SOHO,4700,Ginka Vachkova,9,,,9,168.67,0,168.67,18.74,No
115634876,Silver,SOHO,4000,Jenia Gogova,6,5,,11,168.67,0,168.67,28.11,No
825120136,Silver,SOHO,4108,Tatiana Trifonova,8,1,,9,169,0,169,21.13,No
115879434,Silver,SOHO,4003,Ginka Vachkova,3,2,,5,169.33,0,169.33,56.44,No
7508174360SMB,Silver,VSE,4144,Jenia Gogova,6,,,6,170.17,0,170.17,28.36,No
115665786,Gold,SOHO,4135,Tatiana Trifonova,8,1,1,10,170.33,0,170.33,21.29,No
115770965,Gold,SOHO,4000,Ginka Vachkova,12,1,,13,171,0,171,14.25,No
120036962,Gold,SOHO,4834,Jenia Gogova,15,,,15,171,0,171,11.4,No
120546730,Silver,SOHO,4700,Tatiana Trifonova,3,,,3,171,0,171,57,No
115032970,Silver,VSE,4530,Ginka Vachkova,18,16,,34,171.17,0,171.17,9.51,Yes
115294943,Silver,VSE,4000,Jenia Gogova,9,7,,16,171.67,0,171.67,19.07,No
160029107,Silver,SOHO,4003,Tatiana Trifonova,5,,,5,171.67,0,171.67,34.33,No
115844180,Silver,SOHO,4000,Ginka Vachkova,8,,,8,172,0,172,21.5,No
201925310,Silver,SOHO,4137,Jenia Gogova,4,1,,5,172,0,172,43,No
115545687,Silver,SOHO,4000,Tatiana Trifonova,12,,,12,172.33,0,172.33,14.36,No
160106532,Silver,SOHO,4000,Ginka Vachkova,4,1,,5,172.5,0,172.5,43.13,No
825399159,Silver,SOHO,4000,Jenia Gogova,10,2,,12,172.83,0,172.83,17.28,No
115796472,Silver,SOHO,4230,Tatiana Trifonova,16,1,,17,173,0,173,10.81,No
176028455,Bronze,SOHO,4300,Ginka Vachkova,3,,,3,173.17,0,173.17,57.72,No
825246398,Silver,SOHO,4003,Tatiana Trifonova,5,1,,6,173.33,0,173.33,34.67,No
115596404,Silver,VSE,4002,Ginka Vachkova,5,1,,6,173.67,0,173.67,34.73,No
160068793,Silver,SOHO,4003,Jenia Gogova,1,7,,8,174.33,0,174.33,174.33,No
115309466,Silver,VSE,4000,Tatiana Trifonova,17,1,,18,174.5,0,174.5,10.26,No
201656671,Silver,SOHO,4300,Ginka Vachkova,6,2,,8,174.5,0,174.5,29.08,No
160013590,Gold,SOHO,4160,Jenia Gogova,14,,,14,175,0,175,12.5,Yes
200735805,Silver,SOHO,4003,Tatiana Trifonova,7,,,7,176.33,0,176.33,25.19,No
5308234828SMB,Gold,VSE,4002,Ginka Vachkova,5,25,,30,176.33,0,176.33,35.27,No
825296327,Silver,SOHO,4000,Jenia Gogova,5,,,5,176.5,0,176.5,35.3,No
120504375,Silver,VSE,4702,Tatiana Trifonova,10,4,,14,176.67,0,176.67,17.67,No
160076523,Silver,SOHO,4003,Ginka Vachkova,5,,,5,176.83,0,176.83,35.37,No
1.29E+12,Silver,SOHO,4004,Jenia Gogova,4,,,4,177.5,0,177.5,44.38,Yes
825278225,Silver,SOHO,4003,Tatiana Trifonova,9,1,,10,177.83,0,177.83,19.76,No
115827882,Silver,SOHO,4017,Ginka Vachkova,10,3,1,14,178,0,178,17.8,No
160045143,Bronze,SOHO,4300,Jenia Gogova,6,,,6,178,0,178,29.67,No
102990751,Bronze,SOHO,4000,Tatiana Trifonova,3,,,3,178.17,0,178.17,59.39,No
30123603,Silver,SOHO,4137,Ginka Vachkova,8,2,,10,178.33,0,178.33,22.29,Yes
160051541,Gold,SOHO,4230,Jenia Gogova,9,13,,22,178.5,0,178.5,19.83,No
200165751,Silver,SOHO,4108,Tatiana Trifonova,5,,,5,178.5,0,178.5,35.7,Yes
201439625,Gold,SOHO,4500,Ginka Vachkova,11,,,11,178.5,0,178.5,16.23,No
825277080,Silver,SOHO,4000,Jenia Gogova,10,4,,14,178.67,0,178.67,17.87,No
20993919,Silver,SOHO,4000,Tatiana Trifonova,9,8,,17,178.83,0,178.83,19.87,No
115530315,Silver,SOHO,4000,Ginka Vachkova,6,,,6,178.83,0,178.83,29.81,No
115863227,Silver,SOHO,4000,Jenia Gogova,7,,,7,179,0,179,25.57,No
115211278,Silver,SOHO,4000,Tatiana Trifonova,3,,,3,179,0,179,59.67,No
115895755,Silver,SOHO,4199,Ginka Vachkova,9,2,,11,179.17,0,179.17,19.91,No
200396362,Bronze,SOHO,4147,Jenia Gogova,7,,,7,179.17,0,179.17,25.6,No
201091695,Bronze,SOHO,4000,Tatiana Trifonova,5,,,5,180.17,0,180.17,36.03,No
115808387,Bronze,SOHO,4000,Ginka Vachkova,4,8,,12,125.33,55,180.33,31.33,No
115764604,Silver,SOHO,4000,Jenia Gogova,6,1,,7,180.33,0,180.33,30.06,No
160094820,Silver,SOHO,4001,Tatiana Trifonova,2,2,,4,180.67,0,180.67,90.34,No
830188110,Silver,VSE,4700,Ginka Vachkova,12,,,12,181.17,0,181.17,15.1,No
825344636,Silver,VSE,4000,Jenia Gogova,20,,,20,181.33,0,181.33,9.07,No
200787251,Silver,SOHO,4000,Tatiana Trifonova,10,1,,11,181.33,0,181.33,18.13,No
825373408,Silver,SOHO,4000,Ginka Vachkova,16,4,,20,181.33,0,181.33,11.33,No
115808483,Silver,SOHO,4124,Jenia Gogova,9,1,,10,181.5,0,181.5,20.17,No
160008725,Silver,SOHO,4000,Tatiana Trifonova,1,,,1,181.83,0,181.83,181.83,Yes
825308633,Silver,SOHO,4003,Ginka Vachkova,1,5,,6,182.33,0,182.33,182.33,No
825184498,Silver,SOHO,4000,Jenia Gogova,6,,,6,182.5,0,182.5,30.42,No
120554878,Silver,SOHO,4850,Tatiana Trifonova,8,1,,9,182.83,0,182.83,22.85,No
115870531,Bronze,SOHO,4006,Ginka Vachkova,11,,,11,183.33,0,183.33,16.67,No
115742193,Gold,SOHO,4230,Tatiana Trifonova,19,2,,21,183.83,0,183.83,9.68,No
120067242,Silver,SOHO,4700,Ginka Vachkova,7,1,,8,183.83,0,183.83,26.26,No
120057694,Bronze,SOHO,4960,Jenia Gogova,2,,,2,184,0,184,92,No
115835231,Silver,SOHO,4004,Tatiana Trifonova,11,,1,12,184.17,0,184.17,16.74,No
825371220,Gold,SOHO,4000,Ginka Vachkova,12,,,12,184.17,0,184.17,15.35,No
201214016,Silver,VSE,4002,Jenia Gogova,9,1,,10,184.33,0,184.33,20.48,No
825368651,Bronze,SOHO,4270,Tatiana Trifonova,4,,,4,184.67,0,184.67,46.17,No
120064602,Gold,SOHO,4003,Ginka Vachkova,4,22,,26,184.83,0,184.83,46.21,No
115850030,Silver,SOHO,4002,Jenia Gogova,5,1,,6,185,0,185,37,No
115811967,Silver,SOHO,4000,Tatiana Trifonova,4,,,4,185.5,0,185.5,46.38,No
200739192,Silver,SOHO,4006,Ginka Vachkova,7,,,7,185.5,0,185.5,26.5,No
115656616,Silver,SOHO,4000,Jenia Gogova,12,,,12,185.67,0,185.67,15.47,No
201688879,Bronze,SOHO,4003,Tatiana Trifonova,3,,,3,186,0,186,62,No
115797898,Silver,SOHO,4199,Ginka Vachkova,8,1,,9,186.83,0,186.83,23.35,No
160120998,Silver,SOHO,4000,Jenia Gogova,6,,,6,187.17,0,187.17,31.2,Yes
200746703,Bronze,SOHO,4101,Tatiana Trifonova,4,1,,5,187.17,0,187.17,46.79,No
175998382,Bronze,SOHO,4330,Ginka Vachkova,1,,,1,188.17,0,188.17,188.17,No
5510284468SMB,Silver,SOHO,4330,Jenia Gogova,5,1,,6,188.83,0,188.83,37.77,No
825389948,Silver,SOHO,4023,Tatiana Trifonova,7,2,,9,188.83,0,188.83,26.98,No
115612673,Silver,VSE,4300,Ginka Vachkova,2,2,,4,189,0,189,94.5,No
160103853,Gold,SOHO,4000,Jenia Gogova,9,,1,10,189,0,189,21,No
115904186,Silver,SOHO,4000,Tatiana Trifonova,6,,,6,189.17,0,189.17,31.53,Yes
120583344,Silver,SOHO,4000,Ginka Vachkova,5,,,5,189.33,0,189.33,37.87,No
201452380,Gold,VSE,4500,Jenia Gogova,9,2,,11,190.17,0,190.17,21.13,No
115013047,Silver,VSE,4000,Tatiana Trifonova,15,25,,40,190.17,0,190.17,12.68,No
115791653,Silver,SOHO,4002,Ginka Vachkova,6,5,,11,190.67,0,190.67,31.78,No
115646832,Silver,SOHO,4000,Jenia Gogova,6,2,1,9,190.83,0,190.83,31.81,No
115783279,Gold,SOHO,4000,Tatiana Trifonova,5,1,,6,191,0,191,38.2,No
130132101,Gold,VSE,4000,Ginka Vachkova,4,12,,16,191.17,0,191.17,47.79,No
200294803,Gold,VSE,4004,Jenia Gogova,2,,,2,191.5,0,191.5,95.75,No
825124316,Silver,SOHO,4000,Tatiana Trifonova,6,2,,8,191.5,0,191.5,31.92,No
115887203,Gold,SOHO,4016,Ginka Vachkova,6,,,6,192.67,0,192.67,32.11,No
160017674,Silver,SOHO,4300,Jenia Gogova,9,,,9,193.5,0,193.5,21.5,No
200042243,Silver,Other,4000,Tatiana Trifonova,10,,,10,194,0,194,19.4,No
825262655,Silver,SOHO,4000,Ginka Vachkova,15,7,,22,194.33,0,194.33,12.96,No
115872436,Gold,VSE,4000,Jenia Gogova,3,2,,5,194.67,0,194.67,64.89,No
112590983,Silver,SOHO,4500,Tatiana Trifonova,18,,,18,195,0,195,10.83,No
115607466,Silver,SOHO,4101,Ginka Vachkova,12,19,,31,195.17,0,195.17,16.26,No
201235526,Bronze,SOHO,4000,Ginka Vachkova,7,1,,8,195.17,0,195.17,27.88,No
120587645,Silver,SOHO,4800,Jenia Gogova,10,,,10,195.83,0,195.83,19.58,No
830128896,Silver,SOHO,4850,Tatiana Trifonova,10,,,10,195.83,0,195.83,19.58,No
201476771,Silver,VSE,4172,Ginka Vachkova,11,,,11,196.17,0,196.17,17.83,No
115880333,Gold,SOHO,4230,Jenia Gogova,11,,,11,197,0,197,17.91,No
115853432,Silver,SOHO,4002,Tatiana Trifonova,4,4,,8,197.67,0,197.67,49.42,No
201372144,Bronze,SOHO,4003,Ginka Vachkova,8,1,,9,198,0,198,24.75,No
200095672,Silver,SOHO,4000,Jenia Gogova,4,,,4,198.5,0,198.5,49.63,No
120553931,Silver,SOHO,4835,Tatiana Trifonova,10,,,10,198.67,0,198.67,19.87,No
115894151,Silver,VSE,4000,Ginka Vachkova,6,,,6,198.83,0,198.83,33.14,Yes
40736169,Gold,SOHO,4003,Jenia Gogova,13,,,13,199.5,0,199.5,15.35,No
201634479,Gold,VSE,4000,Tatiana Trifonova,5,,,5,199.6,0,199.6,39.92,No
40766619,Silver,SOHO,4212,Ginka Vachkova,18,,,18,201.17,0,201.17,11.18,No
160045830,Gold,SOHO,4131,Jenia Gogova,3,2,,5,201.67,0,201.67,67.22,No
160002722,Gold,SOHO,4180,Tatiana Trifonova,13,,,13,202.17,0,202.17,15.55,No
825143448,Bronze,SOHO,4004,Ginka Vachkova,5,,,5,82.83,120,202.83,16.57,No
120512945,Gold,SOHO,4701,Jenia Gogova,6,,,6,202.83,0,202.83,33.81,No
200789829,Gold,SOHO,4000,Tatiana Trifonova,7,,1,8,202.83,0,202.83,28.98,No
120600459,Gold,SOHO,4700,Ginka Vachkova,17,2,,19,203.17,0,203.17,11.95,No
115895075,Gold,SOHO,4000,Jenia Gogova,15,5,,20,203.5,0,203.5,13.57,No
115656673,Silver,SOHO,4003,Tatiana Trifonova,6,,,6,204.67,0,204.67,34.11,No
201876347,Silver,SOHO,4000,Ginka Vachkova,4,,,4,204.67,0,204.67,51.17,No
160076014,Silver,SOHO,4000,Jenia Gogova,8,,,8,205,0,205,25.63,No
160054605,Gold,VSE,4222,Tatiana Trifonova,8,,,8,207.33,0,207.33,25.92,No
200501077,Silver,SOHO,4500,Ginka Vachkova,4,,,4,207.83,0,207.83,51.96,No
200194361,Gold,VSE,4147,Jenia Gogova,14,2,,16,208.17,0,208.17,14.87,No
202046347,Silver,SOHO,4030,Tatiana Trifonova,4,,,4,209.17,0,209.17,52.29,Yes
115862431,Silver,VSE,4023,Ginka Vachkova,7,1,,8,209.67,0,209.67,29.95,No
40093635,Gold,SOHO,4000,Jenia Gogova,15,2,,17,209.83,0,209.83,13.99,No
115871156,Silver,SOHO,4002,Tatiana Trifonova,6,1,,7,211,0,211,35.17,Yes
201619413,Silver,SOHO,4108,Ginka Vachkova,8,2,,10,212,0,212,26.5,Yes
115858447,Gold,SOHO,4000,Jenia Gogova,12,2,,14,212.33,0,212.33,17.69,No
160072877,Silver,SOHO,4230,Tatiana Trifonova,1,14,,15,212.67,0,212.67,212.67,No
160058347,Bronze,SOHO,4002,Ginka Vachkova,4,,,4,213,0,213,53.25,No
200170481,Silver,SOHO,4000,Jenia Gogova,11,,,11,213,0,213,19.36,No
200193238,Silver,SOHO,4000,Tatiana Trifonova,9,,,9,214.67,0,214.67,23.85,No
825368345,Silver,SOHO,4000,Ginka Vachkova,12,,1,13,215.33,0,215.33,17.94,No
160070402,Silver,SOHO,4000,Jenia Gogova,15,,1,16,215.67,0,215.67,14.38,Yes
115823713,Silver,SOHO,4000,Tatiana Trifonova,5,7,,12,215.67,0,215.67,43.13,No
160055326,Silver,SOHO,4000,Ginka Vachkova,5,,,5,215.83,0,215.83,43.17,No
120549317,Gold,SOHO,4023,Jenia Gogova,15,1,,16,216.33,0,216.33,14.42,No
201265498,Silver,SOHO,4000,Tatiana Trifonova,4,,,4,217.83,0,217.83,54.46,No
160107004,Gold,SOHO,4000,Ginka Vachkova,8,3,,11,218.83,0,218.83,27.35,No
200842573,Gold,SOHO,4023,Jenia Gogova,7,,,7,219.17,0,219.17,31.31,No
115313190,Silver,SOHO,4002,Tatiana Trifonova,11,,,11,219.5,0,219.5,19.95,No
200160640,Gold,VSE,4831,Ginka Vachkova,8,,,8,220.17,0,220.17,27.52,No
201381271,Gold,VSE,4000,Jenia Gogova,1,5,,6,222.33,0,222.33,222.33,No
160080639,Gold,SOHO,4000,Daniela Stefanova,8,1,1,10,224.83,0,224.83,28.1,Yes
201700363,Silver,SOHO,4000,Ginka Vachkova,7,,,7,224.83,0,224.83,32.12,No
201383728,Silver,SOHO,4000,Jenia Gogova,5,,,5,224.83,0,224.83,44.97,No
115567516,Silver,SOHO,4000,Daniela Stefanova,1,,,1,225.17,0,225.17,225.17,No
115922711,Silver,SOHO,4004,Ginka Vachkova,11,2,,13,183,42.5,225.5,16.64,No
830105666,Bronze,SOHO,4850,Jenia Gogova,5,,,5,227,0,227,45.4,No
201835382,Silver,VSE,4000,Daniela Stefanova,4,,,4,227,0,227,56.75,No
130986500,Gold,SOHO,4180,Ginka Vachkova,24,1,,25,229.5,0,229.5,9.56,No
2.02E+12,Silver,VSE,4710,Jenia Gogova,13,,,13,232.17,0,232.17,17.86,No
115846441,Silver,SOHO,4003,Daniela Stefanova,6,3,,9,234,0,234,39,No
120020584,Gold,SOHO,4700,Ginka Vachkova,17,16,,33,234.67,0,234.67,13.8,No
126733352,Gold,VSE,4000,Jenia Gogova,8,,,8,235.17,0,235.17,29.4,No
115881039,Gold,SOHO,4004,Daniela Stefanova,10,,,10,235.5,0,235.5,23.55,No
115897215,Gold,VSE,4006,Ginka Vachkova,14,,,14,235.5,0,235.5,16.82,No
451003,Silver,SOHO,4000,Jenia Gogova,35,,,35,235.5,0,235.5,6.73,No
825334026,Gold,SOHO,4002,Daniela Stefanova,12,2,,14,239.5,0,239.5,19.96,No
830149709,Gold,SOHO,4997,Ginka Vachkova,23,2,,25,239.83,0,239.83,10.43,No
115825174,Gold,VSE,4000,Jenia Gogova,8,,,8,240.83,0,240.83,30.1,No
115333410,Gold,SOHO,4000,Daniela Stefanova,5,,,5,241.67,0,241.67,48.33,No
115828336,Silver,SOHO,4000,Ginka Vachkova,8,,,8,242,0,242,30.25,No
160114283,Silver,SOHO,4150,Jenia Gogova,2,1,,3,242.17,0,242.17,121.09,No
200846386,Gold,VSE,4003,Daniela Stefanova,15,2,,17,243.83,0,243.83,16.26,No
115835573,Gold,VSE,4002,Ginka Vachkova,12,,,12,244.5,0,244.5,20.38,No
115784185,Gold,SOHO,4003,Jenia Gogova,11,5,,16,245.17,0,245.17,22.29,No
200955184,Silver,SOHO,4000,Daniela Stefanova,13,,,13,245.67,0,245.67,18.9,No
200778843,Gold,SOHO,4003,Ginka Vachkova,3,2,1,6,247,0,247,82.33,No
